order_id,order_date,customer_id,customer_name,city,state,product_category,product_name,order_value,discount_percent,payment_mode,delivery_days,rating,month,year
3560,2024-04-12 22:00:00,5478,Vikas Gupta,Unknown,NA,Fashion,Rice,1569.0,10.0,Unkonwn,10,4,4,2024
1612,2024-04-12 23:00:00,4113,Sneha Patil,Mumbai,TN,Grocery,Mobile,60181.0,20.0,Unkonwn,6,1,4,2024
8532,2024-04-13 00:00:00,1732,Priya Singh,Bangalore,NA,Fashion,Mobile,41095.0,30.0,Card,3,3,4,2024
1792,2024-04-13 01:00:00,3428,Vikas Gupta,Unknown,KA,Unknown,Laptop,759.0,10.0,Unkonwn,7,4,4,2024
3166,2024-04-13 02:00:00,4364,Vikas Gupta,Unknown,DL,Fashion,Laptop,9093.0,10.0,Card,3,1,4,2024
4046,2024-04-13 03:00:00,2431,Amit Sharma,Unknown,TN,Fashion,Rice,97702.0,5.0,Unkonwn,8,2,4,2024
1450,2024-04-13 04:00:00,3596,Sneha Patil,Delhi,MH,Fashion,Mobile,114588.0,0.0,UPI,12,1,4,2024
4220,2024-04-13 05:00:00,4060,Vikas Gupta,Delhi,TN,Home,Rice,69462.0,30.0,Unkonwn,13,5,4,2024
6144,2024-04-13 06:00:00,4035,Amit Sharma,Bangalore,MH,Electronics,Rice,88678.0,30.0,Unkonwn,10,4,4,2024
1803,2024-04-13 07:00:00,1019,Priya Singh,Hyderabad,KA,Home,Mobile,60178.0,0.0,COD,11,1,4,2024
5336,2024-04-13 08:00:00,4852,Rahul Verma,Pune,DL,Grocery,Shirt,113737.0,10.0,Card,3,3,4,2024
8896,2024-04-13 09:00:00,2593,Unkonwn,Mumbai,TS,Electronics,Rice,96456.0,20.0,UPI,11,2,4,2024
4728,2024-04-13 10:00:00,479,Rahul Verma,Bangalore,NA,Fashion,Shirt,82434.0,10.0,Unkonwn,7,3,4,2024
8790,2024-04-13 11:00:00,842,Amit Sharma,Unknown,TS,Unknown,Unknown,109514.0,5.0,Unkonwn,7,3,4,2024
5405,2024-04-13 12:00:00,1459,Unkonwn,Delhi,NA,Fashion,Mobile,40662.0,5.0,COD,8,3,4,2024
8105,2024-04-13 13:00:00,1469,Priya Singh,Pune,TS,Home,Sofa,40459.0,20.0,Card,10,1,4,2024
6214,2024-04-13 14:00:00,1297,Amit Sharma,Chennai,TN,Unknown,Mobile,19912.0,10.0,COD,13,1,4,2024
3561,2024-04-13 15:00:00,4152,Unkonwn,Chennai,TS,Grocery,Laptop,48214.0,20.0,COD,13,3,4,2024
1853,2024-04-13 16:00:00,251,Amit Sharma,Mumbai,DL,Fashion,Sofa,18733.0,0.0,Unkonwn,6,5,4,2024
4613,2024-04-13 17:00:00,506,Vikas Gupta,Unknown,DL,Home,Rice,31660.0,0.0,Unkonwn,10,3,4,2024
2887,2024-04-13 18:00:00,4660,Sneha Patil,Unknown,TS,Home,Unknown,6227.0,0.0,Card,9,4,4,2024
5523,2024-04-13 19:00:00,5791,Priya Singh,Unknown,DL,Fashion,Mobile,20443.0,20.0,Card,1,3,4,2024
5027,2024-04-13 20:00:00,1137,Priya Singh,Unknown,MH,Fashion,Laptop,118006.0,10.0,Unkonwn,12,5,4,2024
3689,2024-04-13 21:00:00,5415,Amit Sharma,Bangalore,KA,Grocery,Shirt,2282.0,30.0,UPI,11,5,4,2024
3188,2024-04-13 22:00:00,2997,Rahul Verma,Mumbai,KA,Unknown,Sofa,68155.0,5.0,Card,8,2,4,2024
1312,2024-04-13 23:00:00,4610,Sneha Patil,Pune,NA,Grocery,Shirt,43851.0,20.0,Unkonwn,3,4,4,2024
1367,2024-04-14 00:00:00,658,Priya Singh,Unknown,KA,Electronics,Rice,92572.0,20.0,Unkonwn,1,3,4,2024
3342,2024-04-14 01:00:00,4863,Priya Singh,Unknown,KA,Grocery,Unknown,95197.0,30.0,Unkonwn,3,4,4,2024
8413,2024-04-14 02:00:00,5572,Priya Singh,Chennai,TN,Fashion,Unknown,101911.0,0.0,UPI,4,2,4,2024
6467,2024-04-14 03:00:00,5426,Sneha Patil,Unknown,NA,Grocery,Sofa,17152.0,0.0,COD,4,3,4,2024
4673,2024-04-14 04:00:00,4072,Unkonwn,Pune,TN,Grocery,Laptop,9544.0,0.0,UPI,4,5,4,2024
4137,2024-04-14 05:00:00,2215,Rahul Verma,Chennai,MH,Unknown,Laptop,7695.0,30.0,COD,1,5,4,2024
7961,2024-04-14 06:00:00,2229,Amit Sharma,Hyderabad,MH,Home,Laptop,41408.0,20.0,UPI,2,3,4,2024
6907,2024-04-14 07:00:00,4279,Sneha Patil,Pune,KA,Electronics,Shirt,32151.0,0.0,Unkonwn,5,3,4,2024
4595,2024-04-14 08:00:00,1169,Unkonwn,Unknown,MH,Fashion,Unknown,93153.0,30.0,Card,4,2,4,2024
7531,2024-04-14 09:00:00,5241,Priya Singh,Hyderabad,MH,Home,Shirt,115692.0,20.0,Unkonwn,9,2,4,2024
2412,2024-04-14 10:00:00,5446,Rahul Verma,Hyderabad,DL,Unknown,Sofa,94121.0,20.0,Unkonwn,8,2,4,2024
5723,2024-04-14 11:00:00,3422,Priya Singh,Chennai,TN,Grocery,Shirt,27310.0,10.0,UPI,12,1,4,2024
1750,2024-04-14 12:00:00,2879,Sneha Patil,Chennai,MH,Unknown,Unknown,92262.0,20.0,Unkonwn,7,5,4,2024
1758,2024-04-14 13:00:00,1786,Vikas Gupta,Mumbai,KA,Fashion,Shirt,64484.0,5.0,COD,7,2,4,2024
5473,2024-04-14 14:00:00,5296,Sneha Patil,Mumbai,MH,Fashion,Rice,63514.0,20.0,Unkonwn,13,3,4,2024
5120,2024-04-14 15:00:00,4334,Rahul Verma,Unknown,DL,Grocery,Sofa,63442.0,0.0,COD,14,3,4,2024
1673,2024-04-14 16:00:00,2404,Vikas Gupta,Pune,MH,Unknown,Shirt,9325.0,5.0,Card,3,3,4,2024
3448,2024-04-14 17:00:00,855,Priya Singh,Bangalore,TS,Fashion,Mobile,60026.0,0.0,UPI,2,5,4,2024
4605,2024-04-14 18:00:00,1629,Vikas Gupta,Pune,KA,Home,Laptop,87110.0,5.0,UPI,7,3,4,2024
3413,2024-04-14 19:00:00,5028,Vikas Gupta,Delhi,TS,Home,Unknown,13015.0,0.0,COD,7,3,4,2024
6068,2024-04-14 20:00:00,2457,Unkonwn,Hyderabad,TS,Fashion,Sofa,116313.0,30.0,UPI,2,1,4,2024
8239,2024-04-14 21:00:00,4589,Vikas Gupta,Unknown,KA,Home,Laptop,32473.0,20.0,Unkonwn,12,5,4,2024
2833,2024-04-14 22:00:00,1140,Amit Sharma,Delhi,TS,Home,Mobile,94384.0,0.0,Card,2,3,4,2024
2378,2024-04-14 23:00:00,2225,Rahul Verma,Pune,DL,Unknown,Rice,87010.0,30.0,Card,3,2,4,2024
3292,2024-04-15 00:00:00,1208,Unkonwn,Hyderabad,DL,Fashion,Sofa,112258.0,5.0,Unkonwn,13,4,4,2024
3147,2024-04-15 01:00:00,4494,Unkonwn,Mumbai,NA,Grocery,Rice,44489.0,10.0,Unkonwn,4,4,4,2024
5003,2024-04-15 02:00:00,3286,Sneha Patil,Bangalore,TS,Unknown,Laptop,61207.5,10.0,UPI,10,1,4,2024
4696,2024-04-15 03:00:00,1140,Rahul Verma,Pune,DL,Electronics,Mobile,104515.0,30.0,COD,9,2,4,2024
5326,2024-04-15 04:00:00,2484,Amit Sharma,Chennai,TS,Electronics,Sofa,48482.0,5.0,Unkonwn,6,3,4,2024
2807,2024-04-15 05:00:00,5890,Unkonwn,Hyderabad,KA,Unknown,Rice,24945.0,20.0,Unkonwn,6,1,4,2024
4571,2024-04-15 06:00:00,2765,Unkonwn,Delhi,TS,Grocery,Mobile,42000.0,0.0,UPI,12,5,4,2024
6311,2024-04-15 07:00:00,3291,Sneha Patil,Hyderabad,NA,Unknown,Shirt,74945.0,0.0,COD,12,1,4,2024
4121,2024-04-15 08:00:00,2157,Unkonwn,Pune,MH,Fashion,Mobile,11587.0,30.0,Unkonwn,13,2,4,2024
2751,2024-04-15 09:00:00,853,Sneha Patil,Unknown,TN,Unknown,Laptop,81672.0,5.0,UPI,11,3,4,2024
7583,2024-04-15 10:00:00,2243,Sneha Patil,Bangalore,TN,Unknown,Rice,34468.0,10.0,Unkonwn,11,4,4,2024
2709,2024-04-15 11:00:00,328,Vikas Gupta,Mumbai,NA,Fashion,Unknown,60026.0,30.0,UPI,4,5,4,2024
1433,2024-04-15 12:00:00,279,None,Hyderabad,TS,Unknown,Rice,9276.0,0.0,COD,4,4,4,2024
6147,2024-04-15 13:00:00,1314,Priya Singh,Delhi,KA,Unknown,Rice,38830.0,0.0,UPI,13,1,4,2024
4534,2024-04-15 14:00:00,918,Sneha Patil,Chennai,DL,Electronics,Mobile,10100.0,10.0,Card,5,3,4,2024
4002,2024-04-15 15:00:00,1623,Rahul Verma,Bangalore,DL,Unknown,Shirt,72974.0,10.0,Unkonwn,2,5,4,2024
2034,2024-04-15 16:00:00,2278,Priya Singh,Pune,NA,Unknown,Sofa,114469.0,0.0,Unkonwn,10,3,4,2024
6964,2024-04-15 17:00:00,4382,Sneha Patil,Pune,TN,Fashion,Rice,40548.0,0.0,UPI,6,3,4,2024
2830,2024-04-15 18:00:00,4509,Sneha Patil,Unknown,MH,Home,Shirt,92317.0,0.0,COD,7,4,4,2024
7611,2024-04-15 19:00:00,134,Vikas Gupta,Pune,TN,Fashion,Sofa,59653.0,0.0,Card,12,2,4,2024
3194,2024-04-15 20:00:00,4139,Amit Sharma,Chennai,NA,Fashion,Laptop,94700.0,30.0,Unkonwn,13,5,4,2024
8651,2024-04-15 21:00:00,4316,Amit Sharma,Delhi,NA,Unknown,Sofa,7767.0,0.0,COD,5,3,4,2024
2710,2024-04-15 22:00:00,5022,Amit Sharma,Chennai,DL,Unknown,Unknown,3966.0,10.0,Card,10,5,4,2024
1070,2024-04-15 23:00:00,3437,Sneha Patil,Delhi,TS,Fashion,Rice,55225.0,0.0,Card,11,2,4,2024
3692,2024-04-16 00:00:00,3827,Vikas Gupta,Bangalore,TS,Home,Shirt,51543.0,30.0,Card,10,3,4,2024
8883,2024-04-16 01:00:00,3574,Sneha Patil,Bangalore,DL,Fashion,Unknown,39379.0,0.0,Card,10,5,4,2024
4605,2024-04-16 02:00:00,2637,Vikas Gupta,Pune,NA,Fashion,Unknown,97775.0,10.0,Card,1,3,4,2024
6344,2024-04-16 03:00:00,3648,Rahul Verma,Hyderabad,TN,Unknown,Rice,23651.0,10.0,COD,13,5,4,2024
3374,2024-04-16 04:00:00,5322,Vikas Gupta,Bangalore,KA,Fashion,Rice,49824.0,0.0,COD,13,3,4,2024
7439,2024-04-16 05:00:00,3788,Vikas Gupta,Mumbai,KA,Electronics,Mobile,5893.0,30.0,COD,12,4,4,2024
6771,2024-04-16 06:00:00,4284,Rahul Verma,Unknown,TS,Home,Shirt,80661.0,20.0,Card,9,4,4,2024
7313,2024-04-16 07:00:00,314,Unkonwn,Mumbai,TN,Home,Rice,5451.0,0.0,COD,7,2,4,2024
1834,2024-04-16 08:00:00,5918,Rahul Verma,Bangalore,MH,Fashion,Rice,41821.0,0.0,COD,9,3,4,2024
2752,2024-04-16 09:00:00,4270,Unkonwn,Delhi,TN,Home,Unknown,83335.0,0.0,Unkonwn,8,5,4,2024
1192,2024-04-16 10:00:00,3005,Vikas Gupta,Pune,TS,Unknown,Mobile,53584.0,20.0,Unkonwn,6,5,4,2024
8329,2024-04-16 11:00:00,1536,Priya Singh,Hyderabad,MH,Home,Laptop,15913.0,10.0,Card,4,2,4,2024
7862,2024-04-16 12:00:00,4184,Vikas Gupta,Delhi,NA,Unknown,Mobile,86287.0,5.0,Unkonwn,3,1,4,2024
8329,2024-04-16 13:00:00,4038,Rahul Verma,Mumbai,TN,Home,Sofa,85453.0,0.0,UPI,3,4,4,2024
7920,2024-04-16 14:00:00,2248,Vikas Gupta,Bangalore,TS,Unknown,Unknown,106238.0,0.0,Unkonwn,4,4,4,2024
2601,2024-04-16 15:00:00,5170,Sneha Patil,Delhi,DL,Electronics,Shirt,78697.0,0.0,COD,9,3,4,2024
2376,2024-04-16 16:00:00,2000,Amit Sharma,Unknown,MH,Grocery,Shirt,115228.0,0.0,Card,14,3,4,2024
2890,2024-04-16 17:00:00,154,Unkonwn,Pune,TS,Electronics,Shirt,39797.0,0.0,UPI,9,4,4,2024
8271,2024-04-16 18:00:00,1965,Amit Sharma,Hyderabad,TN,Grocery,Shirt,71857.0,0.0,Card,11,1,4,2024
2054,2024-04-16 19:00:00,5732,Amit Sharma,Hyderabad,DL,Fashion,Shirt,56547.0,10.0,Unkonwn,1,3,4,2024
7845,2024-04-16 20:00:00,2739,Vikas Gupta,Chennai,TS,Electronics,Rice,53197.0,0.0,UPI,6,5,4,2024
3838,2024-04-16 21:00:00,5109,Unkonwn,Bangalore,TS,Grocery,Shirt,37861.0,10.0,UPI,3,5,4,2024
6899,2024-04-16 22:00:00,3312,Rahul Verma,Hyderabad,KA,Grocery,Mobile,7838.0,0.0,UPI,7,1,4,2024
5840,2024-04-16 23:00:00,1677,Amit Sharma,Bangalore,KA,Electronics,Mobile,24305.0,5.0,Card,11,3,4,2024
7197,2024-04-17 00:00:00,4313,Vikas Gupta,Unknown,MH,Fashion,Shirt,50888.0,0.0,Card,6,3,4,2024
4044,2024-04-17 01:00:00,3948,Vikas Gupta,Mumbai,TS,Home,Sofa,60178.0,20.0,Unkonwn,6,2,4,2024
4903,2024-04-17 02:00:00,5442,Sneha Patil,Chennai,TS,Fashion,Sofa,16822.0,10.0,Card,6,5,4,2024
8165,2024-04-17 03:00:00,1163,Rahul Verma,Hyderabad,KA,Unknown,Unknown,39830.0,10.0,Unkonwn,8,1,4,2024
8603,2024-04-17 04:00:00,2824,Rahul Verma,Hyderabad,NA,Electronics,Shirt,60807.5,30.0,UPI,11,5,4,2024
3252,2024-04-17 05:00:00,4125,Amit Sharma,Mumbai,TS,Home,Rice,95760.0,20.0,UPI,1,4,4,2024
1785,2024-04-17 06:00:00,4184,Priya Singh,Hyderabad,MH,Grocery,Laptop,60181.0,20.0,COD,11,5,4,2024
8864,2024-04-17 07:00:00,1011,Vikas Gupta,Delhi,NA,Fashion,Laptop,74350.0,20.0,Unkonwn,5,4,4,2024
3295,2024-04-17 08:00:00,3979,Unkonwn,Mumbai,NA,Unknown,Unknown,102133.0,0.0,Card,13,4,4,2024
5998,2024-04-17 09:00:00,5422,Priya Singh,Mumbai,TS,Home,Rice,64355.0,5.0,UPI,1,3,4,2024
7587,2024-04-17 10:00:00,3408,Vikas Gupta,Mumbai,MH,Grocery,Sofa,13516.0,0.0,UPI,1,1,4,2024
3088,2024-04-17 11:00:00,5511,Unkonwn,Hyderabad,NA,Electronics,Unknown,62620.0,10.0,COD,8,3,4,2024
2540,2024-04-17 12:00:00,5515,Rahul Verma,Delhi,TS,Unknown,Mobile,119834.0,10.0,COD,10,1,4,2024
6746,2024-04-17 13:00:00,2524,Vikas Gupta,Bangalore,MH,Fashion,Shirt,38642.0,10.0,Unkonwn,1,3,4,2024
2117,2024-04-17 14:00:00,4668,Sneha Patil,Hyderabad,NA,Fashion,Shirt,60026.0,5.0,Unkonwn,9,5,4,2024
5504,2024-04-17 15:00:00,2408,Sneha Patil,Hyderabad,KA,Grocery,Rice,14081.0,0.0,Card,13,2,4,2024
8291,2024-04-17 16:00:00,1150,Sneha Patil,Delhi,TN,Unknown,Rice,106496.0,10.0,COD,9,3,4,2024
7191,2024-04-17 17:00:00,807,Priya Singh,Chennai,MH,Fashion,Shirt,5079.0,30.0,Card,6,5,4,2024
7942,2024-04-17 18:00:00,3143,Rahul Verma,Mumbai,KA,Electronics,Unknown,60807.5,0.0,Unkonwn,7,1,4,2024
2033,2024-04-17 19:00:00,5325,Vikas Gupta,Bangalore,KA,Unknown,Sofa,61207.5,20.0,COD,3,1,4,2024
7627,2024-04-17 20:00:00,3620,Vikas Gupta,Pune,MH,Grocery,Mobile,74487.0,0.0,Card,10,1,4,2024
4194,2024-04-17 21:00:00,4271,Sneha Patil,Hyderabad,TN,Electronics,Sofa,42625.0,5.0,Card,1,3,4,2024
7474,2024-04-17 22:00:00,1982,Priya Singh,Mumbai,TN,Unknown,Shirt,96639.0,20.0,UPI,4,4,4,2024
1292,2024-04-17 23:00:00,5137,Sneha Patil,Unknown,MH,Home,Shirt,53841.0,20.0,UPI,1,1,4,2024
6133,2024-04-18 00:00:00,880,Vikas Gupta,Delhi,MH,Grocery,Rice,83985.0,5.0,Card,10,4,4,2024
5087,2024-04-18 01:00:00,4952,Priya Singh,Delhi,KA,Fashion,Rice,102721.0,20.0,COD,3,2,4,2024
7431,2024-04-18 02:00:00,704,Sneha Patil,Pune,NA,Electronics,Sofa,70531.0,30.0,Card,12,1,4,2024
3158,2024-04-18 03:00:00,2515,Priya Singh,Delhi,NA,Grocery,Laptop,70523.0,0.0,UPI,2,2,4,2024
2170,2024-04-18 04:00:00,3045,Unkonwn,Delhi,TS,Fashion,Sofa,60026.0,0.0,Card,3,1,4,2024
1728,2024-04-18 05:00:00,1374,Unkonwn,Hyderabad,DL,Fashion,Rice,41160.0,0.0,UPI,12,5,4,2024
6604,2024-04-18 06:00:00,1771,Priya Singh,Bangalore,MH,Home,Shirt,36183.0,30.0,COD,3,2,4,2024
4793,2024-04-18 07:00:00,5268,Unkonwn,Chennai,DL,Home,Laptop,110255.0,20.0,Card,12,1,4,2024
1972,2024-04-18 08:00:00,2761,Vikas Gupta,Chennai,MH,Electronics,Shirt,104830.0,5.0,COD,11,4,4,2024
5168,2024-04-18 09:00:00,2681,Rahul Verma,Pune,NA,Home,Laptop,7202.0,20.0,Card,14,3,4,2024
7204,2024-04-18 10:00:00,2190,Amit Sharma,Pune,DL,Home,Shirt,105809.0,10.0,Unkonwn,6,1,4,2024
8338,2024-04-18 11:00:00,680,Vikas Gupta,Pune,DL,Unknown,Shirt,113589.0,20.0,UPI,14,3,4,2024
2507,2024-04-18 12:00:00,4431,Priya Singh,Bangalore,TS,Home,Rice,71699.0,30.0,COD,7,3,4,2024
7253,2024-04-18 13:00:00,2744,Sneha Patil,Delhi,MH,Fashion,Mobile,35267.0,0.0,Card,13,4,4,2024
7665,2024-04-18 14:00:00,1563,Sneha Patil,Pune,DL,Electronics,Rice,63202.0,0.0,Unkonwn,11,4,4,2024
6746,2024-04-18 15:00:00,3948,Priya Singh,Pune,MH,Unknown,Mobile,46603.0,10.0,Card,14,5,4,2024
1766,2024-04-18 16:00:00,5204,Vikas Gupta,Unknown,TS,Electronics,Laptop,93465.0,30.0,Card,7,5,4,2024
4777,2024-04-18 17:00:00,1024,Sneha Patil,Hyderabad,MH,Unknown,Sofa,54124.0,10.0,COD,13,3,4,2024
6083,2024-04-18 18:00:00,2418,Sneha Patil,Hyderabad,KA,Fashion,Rice,27052.0,10.0,Unkonwn,5,3,4,2024
2538,2024-04-18 19:00:00,3078,Sneha Patil,Delhi,KA,Unknown,Rice,39427.0,0.0,UPI,11,3,4,2024
4520,2024-04-18 20:00:00,1999,Vikas Gupta,Unknown,MH,Grocery,Mobile,84096.0,30.0,Unkonwn,2,3,4,2024
4280,2024-04-18 21:00:00,3897,Priya Singh,Bangalore,NA,Fashion,Mobile,108664.0,0.0,Card,14,5,4,2024
1349,2024-04-18 22:00:00,3183,Rahul Verma,Delhi,NA,Grocery,Shirt,95354.0,30.0,COD,4,1,4,2024
3533,2024-04-18 23:00:00,5543,Priya Singh,Delhi,NA,Electronics,Mobile,108364.0,0.0,Unkonwn,8,3,4,2024
6301,2024-04-19 00:00:00,2681,Sneha Patil,Hyderabad,TS,Fashion,Shirt,8285.0,30.0,UPI,4,2,4,2024
7241,2024-04-19 01:00:00,942,Amit Sharma,Pune,TN,Home,Rice,47512.0,20.0,UPI,4,5,4,2024
7392,2024-04-19 02:00:00,5374,Sneha Patil,Bangalore,TS,Unknown,Mobile,61207.5,20.0,Card,12,2,4,2024
3339,2024-04-19 03:00:00,4568,Rahul Verma,Pune,NA,Home,Unknown,92256.0,5.0,Card,8,3,4,2024
6528,2024-04-19 04:00:00,5223,Unkonwn,Delhi,MH,Fashion,Rice,35515.0,10.0,UPI,11,1,4,2024
1266,2024-04-19 05:00:00,5970,Amit Sharma,Hyderabad,TN,Fashion,Shirt,81184.0,20.0,UPI,1,2,4,2024
2658,2024-04-19 06:00:00,2274,Rahul Verma,Bangalore,TN,Electronics,Sofa,9275.0,0.0,Unkonwn,6,4,4,2024
2739,2024-04-19 07:00:00,1384,Amit Sharma,Hyderabad,DL,Grocery,Laptop,74837.0,0.0,Unkonwn,14,3,4,2024
1850,2024-04-19 08:00:00,2907,Vikas Gupta,Mumbai,DL,Unknown,Unknown,70060.0,20.0,COD,8,2,4,2024
8031,2024-04-19 09:00:00,5198,Rahul Verma,Mumbai,KA,Unknown,Rice,13196.0,0.0,Unkonwn,12,4,4,2024
3434,2024-04-19 10:00:00,5942,Rahul Verma,Mumbai,MH,Fashion,Rice,68796.0,0.0,Card,10,5,4,2024
3354,2024-04-19 11:00:00,739,Priya Singh,Unknown,MH,Unknown,Sofa,16661.0,20.0,Card,10,3,4,2024
5478,2024-04-19 12:00:00,4012,Rahul Verma,Bangalore,DL,Fashion,Laptop,41142.0,30.0,UPI,5,3,4,2024
8178,2024-04-19 13:00:00,4769,Rahul Verma,Bangalore,MH,Grocery,Shirt,104746.0,5.0,Unkonwn,2,4,4,2024
3774,2024-04-19 14:00:00,5280,Amit Sharma,Chennai,MH,Electronics,Mobile,54864.0,0.0,Card,5,4,4,2024
3345,2024-04-19 15:00:00,4204,Sneha Patil,Unknown,KA,Unknown,Laptop,9707.0,30.0,Card,10,4,4,2024
7161,2024-04-19 16:00:00,4669,Amit Sharma,Hyderabad,MH,Grocery,Mobile,32166.0,5.0,COD,6,3,4,2024
8749,2024-04-19 17:00:00,1725,Sneha Patil,Mumbai,NA,Electronics,Rice,98808.0,30.0,Card,10,2,4,2024
1300,2024-04-19 18:00:00,5210,Vikas Gupta,Hyderabad,TN,Grocery,Rice,60181.0,0.0,UPI,13,2,4,2024
8560,2024-04-19 19:00:00,5119,Sneha Patil,Pune,NA,Fashion,Mobile,90844.0,0.0,Card,1,5,4,2024
7203,2024-04-19 20:00:00,2994,Sneha Patil,Unknown,TS,Home,Sofa,79001.0,10.0,Unkonwn,6,4,4,2024
1072,2024-04-19 21:00:00,2710,Sneha Patil,Bangalore,KA,Unknown,Mobile,64543.0,20.0,Card,6,2,4,2024
8939,2024-04-19 22:00:00,1807,Sneha Patil,Hyderabad,TN,Grocery,Unknown,72308.0,0.0,COD,8,3,4,2024
5597,2024-04-19 23:00:00,2652,Sneha Patil,Chennai,KA,Fashion,Shirt,109946.0,0.0,UPI,2,1,4,2024
7791,2024-04-20 00:00:00,3362,Vikas Gupta,Pune,DL,Fashion,Rice,102118.0,0.0,Card,3,3,4,2024
1134,2024-04-20 01:00:00,4082,Amit Sharma,Delhi,DL,Unknown,Sofa,72428.0,20.0,COD,5,2,4,2024
7826,2024-04-20 02:00:00,940,Priya Singh,Unknown,NA,Fashion,Rice,19032.0,10.0,Unkonwn,10,3,4,2024
6600,2024-04-20 03:00:00,491,Amit Sharma,Pune,KA,Fashion,Sofa,3306.0,20.0,COD,7,1,4,2024
2241,2024-04-20 04:00:00,999,Vikas Gupta,Delhi,DL,Home,Sofa,115913.0,30.0,UPI,4,3,4,2024
4367,2024-04-20 05:00:00,4523,Amit Sharma,Unknown,KA,Electronics,Laptop,105230.0,30.0,COD,12,3,4,2024
1195,2024-04-20 06:00:00,1068,Unkonwn,Chennai,TN,Grocery,Sofa,60181.0,0.0,COD,5,4,4,2024
2463,2024-04-20 07:00:00,2681,Vikas Gupta,Delhi,TS,Grocery,Shirt,94336.0,30.0,Card,11,1,4,2024
3666,2024-04-20 08:00:00,4579,Amit Sharma,Chennai,KA,Home,Mobile,77600.0,0.0,Card,1,4,4,2024
6848,2024-04-20 09:00:00,5067,Priya Singh,Bangalore,NA,Electronics,Shirt,88736.0,5.0,Unkonwn,2,4,4,2024
3562,2024-04-20 10:00:00,5137,Vikas Gupta,Mumbai,MH,Electronics,Sofa,91288.0,20.0,Unkonwn,1,5,4,2024
6857,2024-04-20 11:00:00,5549,Rahul Verma,Chennai,MH,Fashion,Rice,43030.0,0.0,Card,6,1,4,2024
8118,2024-04-20 12:00:00,3000,Rahul Verma,Chennai,TN,Unknown,Unknown,45838.0,20.0,Unkonwn,5,3,4,2024
6901,2024-04-20 13:00:00,2898,Unkonwn,Bangalore,NA,Unknown,Mobile,20524.0,30.0,Card,13,3,4,2024
4170,2024-04-20 14:00:00,2535,Priya Singh,Bangalore,TN,Electronics,Rice,54272.0,0.0,COD,12,5,4,2024
8095,2024-04-20 15:00:00,4113,Amit Sharma,Unknown,TN,Electronics,Sofa,105636.0,0.0,Card,10,3,4,2024
3291,2024-04-20 16:00:00,4579,Unkonwn,Mumbai,DL,Electronics,Sofa,26821.0,0.0,Card,5,5,4,2024
2511,2024-04-20 17:00:00,2776,Rahul Verma,Hyderabad,NA,Unknown,Mobile,16086.0,0.0,COD,9,3,4,2024
4323,2024-04-20 18:00:00,2860,Amit Sharma,Pune,TS,Home,Sofa,118062.0,0.0,Card,5,4,4,2024
7379,2024-04-20 19:00:00,628,Unkonwn,Bangalore,TS,Electronics,Sofa,54771.0,30.0,Card,13,2,4,2024
1768,2024-04-20 20:00:00,3505,Unkonwn,Hyderabad,KA,Fashion,Laptop,72965.0,5.0,Unkonwn,13,5,4,2024
7727,2024-04-20 21:00:00,4792,Unkonwn,Hyderabad,NA,Electronics,Rice,77723.0,0.0,Unkonwn,7,1,4,2024
8900,2024-04-20 22:00:00,2736,Rahul Verma,Hyderabad,DL,Unknown,Laptop,53769.0,0.0,COD,6,3,4,2024
4618,2024-04-20 23:00:00,4145,Priya Singh,Hyderabad,TN,Fashion,Unknown,112646.0,30.0,UPI,9,5,4,2024
6590,2024-04-21 00:00:00,5732,Vikas Gupta,Delhi,TS,Electronics,Sofa,65519.0,30.0,COD,2,3,4,2024
7791,2024-04-21 01:00:00,1187,Unkonwn,Mumbai,TN,Electronics,Rice,90131.0,0.0,Card,2,3,4,2024
4480,2024-04-21 02:00:00,4385,Priya Singh,Chennai,TS,Unknown,Shirt,116992.0,5.0,Card,1,3,4,2024
4504,2024-04-21 03:00:00,3985,Rahul Verma,Delhi,TS,Grocery,Sofa,103403.0,30.0,Card,10,2,4,2024
5850,2024-04-21 04:00:00,192,Sneha Patil,Chennai,DL,Electronics,Rice,75074.0,10.0,Unkonwn,6,3,4,2024
1459,2024-04-21 05:00:00,2393,Unkonwn,Mumbai,TS,Fashion,Rice,27432.0,20.0,Unkonwn,7,3,4,2024
6332,2024-04-21 06:00:00,3017,Priya Singh,Hyderabad,NA,Fashion,Laptop,60026.0,10.0,UPI,4,1,4,2024
4444,2024-04-21 07:00:00,3798,Sneha Patil,Bangalore,KA,Grocery,Rice,80278.0,5.0,COD,9,4,4,2024
6024,2024-04-21 08:00:00,5093,Sneha Patil,Bangalore,TS,Unknown,Sofa,63672.0,0.0,Unkonwn,2,4,4,2024
1901,2024-04-21 09:00:00,3276,Vikas Gupta,Bangalore,TN,Home,Rice,50556.0,5.0,UPI,14,4,4,2024
3243,2024-04-21 10:00:00,5412,Vikas Gupta,Chennai,MH,Fashion,Unknown,51548.0,0.0,UPI,7,4,4,2024
5540,2024-04-21 11:00:00,2101,None,Pune,NA,Fashion,Shirt,15769.0,0.0,COD,10,3,4,2024
5050,2024-04-21 12:00:00,3084,Vikas Gupta,Chennai,TN,Grocery,Laptop,52265.0,20.0,COD,13,3,4,2024
6057,2024-04-21 13:00:00,4791,Priya Singh,Unknown,KA,Grocery,Shirt,41503.0,5.0,UPI,13,1,4,2024
