company_name,order_id,order_date,customer_id,customer_name,city,state,product_category,product_name,order_value,discount_percent,payment_mode,delivery_days,rating
BharatKart Retail Pvt Ltd,8115,2024-07-27 23:00:00,5037,,Pune,TN,,Mobile,39685.0,0,,10,5
BharatKart Retail Pvt Ltd,5322,2024-07-28 00:00:00,3681,Priya Singh,Pune,,Electronics,Sofa,16986.0,,UPI,9,5
BharatKart Retail Pvt Ltd,1362,2024-07-28 01:00:00,945,Priya Singh,Mumbai,,,Rice,86048.0,0,,1,5
BharatKart Retail Pvt Ltd,3205,2024-07-28 02:00:00,764,Amit Sharma,Mumbai,TN,Electronics,Mobile,,20,COD,5,4
BharatKart Retail Pvt Ltd,5735,2024-07-28 03:00:00,5700,,,MH,Electronics,Shirt,67550.0,20,COD,13,3
BharatKart Retail Pvt Ltd,6651,2024-07-28 04:00:00,2265,Vikas Gupta,Pune,KA,Grocery,Rice,14706.0,10,UPI,7,3
BharatKart Retail Pvt Ltd,3118,2024-07-28 05:00:00,3564,,Pune,MH,Grocery,Sofa,109310.0,30,UPI,7,
BharatKart Retail Pvt Ltd,6086,2024-07-28 06:00:00,3168,Rahul Verma,Bangalore,KA,Fashion,,54797.0,,UPI,2,1
BharatKart Retail Pvt Ltd,3066,2024-07-28 07:00:00,5666,Sneha Patil,Chennai,TN,Electronics,,91927.0,,Card,3,1
BharatKart Retail Pvt Ltd,5238,2024-07-28 08:00:00,3627,,Pune,,Electronics,Rice,33994.0,20,UPI,4,3
BharatKart Retail Pvt Ltd,1058,2024-07-28 09:00:00,1209,Rahul Verma,Chennai,,Home,Laptop,71246.0,,UPI,13,3
BharatKart Retail Pvt Ltd,2573,2024-07-28 10:00:00,5669,rahul verma,Mumbai,TS,Electronics,Mobile,,30,COD,12,1
BharatKart Retail Pvt Ltd,4176,2024-07-28 11:00:00,3211,Amit Sharma,Bangalore,TN,Grocery,Shirt,63561.0,5,COD,3,4
BharatKart Retail Pvt Ltd,1370,2024-07-28 12:00:00,881,Rahul Verma,Hyderabad,DL,Grocery,Sofa,30211.0,20,Card,13,4
BharatKart Retail Pvt Ltd,5396,2024-07-28 13:00:00,652,Priya Singh,Delhi,KA,Fashion,Laptop,21761.0,0,COD,2,
BharatKart Retail Pvt Ltd,4351,2024-07-28 14:00:00,1606,Sneha Patil,Chennai,MH,Home,Rice,12200.0,20,UPI,6,1
BharatKart Retail Pvt Ltd,8441,2024-07-28 15:00:00,2346,Rahul Verma,Hyderabad,,,Mobile,42896.0,10,COD,5,3
BharatKart Retail Pvt Ltd,4634,2024-07-28 16:00:00,1509,Sneha Patil,Bangalore,MH,Fashion,Laptop,90923.0,5,,7,
BharatKart Retail Pvt Ltd,3461,2024-07-28 17:00:00,441,Priya Singh,Delhi,TS,Grocery,Laptop,101985.0,10,Card,12,3
BharatKart Retail Pvt Ltd,8104,2024-07-28 18:00:00,4227,Amit Sharma,,DL,Fashion,Mobile,95329.0,0,COD,12,2
BharatKart Retail Pvt Ltd,6006,2024-07-28 19:00:00,2450,Rahul Verma,,TS,Grocery,Mobile,71716.0,10,UPI,12,5
BharatKart Retail Pvt Ltd,3549,2024-07-28 20:00:00,4111,Priya Singh,,MH,Home,Sofa,104822.0,0,UPI,8,1
BharatKart Retail Pvt Ltd,3149,2024-07-28 21:00:00,454,Amit Sharma,Delhi,TS,,,86940.0,20,Card,3,1
BharatKart Retail Pvt Ltd,8532,2024-07-28 22:00:00,1646,Rahul Verma,Mumbai,MH,Home,,63371.0,30,,8,5
BharatKart Retail Pvt Ltd,2759,2024-07-28 23:00:00,1507,,Chennai,TN,,,88888.0,30,COD,13,3
BharatKart Retail Pvt Ltd,8872,2024-07-29 00:00:00,4312,,,DL,Electronics,Laptop,95845.0,0,UPI,7,
BharatKart Retail Pvt Ltd,4539,2024-07-29 01:00:00,848,Rahul Verma,Chennai,MH,Electronics,Shirt,101402.0,30,COD,11,
BharatKart Retail Pvt Ltd,6948,2024-07-29 02:00:00,812,Amit Sharma,Pune,DL,Grocery,,53252.0,0,UPI,9,
BharatKart Retail Pvt Ltd,8823,2024-07-29 03:00:00,2856,Priya Singh,Bangalore,TN,Grocery,Sofa,95269.0,5,UPI,2,1
BharatKart Retail Pvt Ltd,2539,2024-07-29 04:00:00,5987,Amit Sharma,Pune,KA,Fashion,Mobile,102061.0,,,11,
BharatKart Retail Pvt Ltd,6705,2024-07-29 05:00:00,2345,Amit Sharma,Delhi,TN,Home,Rice,115485.0,10,Card,5,4
BharatKart Retail Pvt Ltd,4745,2024-07-29 06:00:00,474,Priya Singh,unknown,KA,Grocery,Rice,1344.0,10,,12,
BharatKart Retail Pvt Ltd,4700,2024-07-29 07:00:00,4420,,Delhi,DL,Home,,24576.0,30,,13,3
BharatKart Retail Pvt Ltd,7689,2024-07-29 08:00:00,2143,Rahul Verma,,TS,Fashion,Sofa,39673.0,10,UPI,7,5
BharatKart Retail Pvt Ltd,7643,2024-07-29 09:00:00,1580,Amit Sharma,Pune,KA,Electronics,Sofa,37638.0,5,COD,6,2
BharatKart Retail Pvt Ltd,3343,2024-07-29 10:00:00,4153,Sneha Patil,Pune,,Fashion,Laptop,67006.0,5,,12,
BharatKart Retail Pvt Ltd,7680,2024-07-29 11:00:00,104,Priya Singh,Delhi,TS,Fashion,Shirt,20312.0,0,UPI,14,4
BharatKart Retail Pvt Ltd,4389,2024-07-29 12:00:00,164,Rahul Verma,Pune,TS,,Shirt,31766.0,10,,13,2
BharatKart Retail Pvt Ltd,8273,2024-07-29 13:00:00,2972,Vikas Gupta,Hyderabad,,Home,Shirt,102968.0,0,COD,12,1
BharatKart Retail Pvt Ltd,7479,2024-07-29 14:00:00,3085,Priya Singh,Bangalore,DL,Home,,71404.0,0,UPI,5,3
BharatKart Retail Pvt Ltd,7725,2024-07-29 15:00:00,1469,Rahul Verma,Hyderabad,MH,Grocery,Sofa,69663.0,0,Card,4,4
BharatKart Retail Pvt Ltd,2216,2024-07-29 16:00:00,3682,Vikas Gupta,Chennai,TS,Fashion,Rice,37061.0,30,Card,9,4
BharatKart Retail Pvt Ltd,8518,2024-07-29 17:00:00,2743,,Pune,DL,Electronics,Sofa,20813.0,5,Card,12,
BharatKart Retail Pvt Ltd,2631,2024-07-29 18:00:00,4145,Priya Singh,Hyderabad,TS,Grocery,Shirt,81456.0,,,12,2
BharatKart Retail Pvt Ltd,5607,2024-07-29 19:00:00,3123,Vikas Gupta,Mumbai,MH,,Laptop,105162.0,30,COD,12,3
BharatKart Retail Pvt Ltd,1430,2024-07-29 20:00:00,1309,Vikas Gupta,Mumbai,,Electronics,Sofa,114558.0,20,UPI,3,
BharatKart Retail Pvt Ltd,1983,2024-07-29 21:00:00,734,Vikas Gupta,unknown,DL,Home,,4530.0,,,3,3
BharatKart Retail Pvt Ltd,1337,2024-07-29 22:00:00,1461,,Bangalore,KA,Home,Laptop,3090.0,,UPI,7,5
BharatKart Retail Pvt Ltd,3275,2024-07-29 23:00:00,610,Rahul Verma,Chennai,KA,Grocery,,29143.0,20,UPI,4,3
BharatKart Retail Pvt Ltd,6341,2024-07-30 00:00:00,1175,Vikas Gupta,Chennai,DL,Grocery,,34735.0,10,Card,5,1
BharatKart Retail Pvt Ltd,7713,2024-07-30 01:00:00,161,Sneha Patil,,DL,Grocery,Laptop,96944.0,10,UPI,13,3
BharatKart Retail Pvt Ltd,5201,2024-07-30 02:00:00,1048,Sneha Patil,Mumbai,KA,Home,,33219.0,20,Card,8,3
BharatKart Retail Pvt Ltd,5135,2024-07-30 03:00:00,2648,Priya Singh,Bangalore,DL,Home,,54124.0,10,Card,14,5
BharatKart Retail Pvt Ltd,7176,2024-07-30 04:00:00,1903,Priya Singh,Chennai,MH,,Laptop,26054.0,,,9,
BharatKart Retail Pvt Ltd,3812,2024-07-30 05:00:00,5484,Amit Sharma,,,Electronics,,105274.0,30,,12,
BharatKart Retail Pvt Ltd,5885,2024-07-30 06:00:00,5559,Sneha Patil,unknown,MH,Grocery,Laptop,24847.0,10,,3,4
BharatKart Retail Pvt Ltd,3644,2024-07-30 07:00:00,2655,Rahul Verma,Pune,TS,,Rice,61538.0,0,Card,4,4
BharatKart Retail Pvt Ltd,1889,2024-07-30 08:00:00,2524,Vikas Gupta,Delhi,DL,Home,Sofa,116333.0,30,UPI,2,5
BharatKart Retail Pvt Ltd,8876,2024-07-30 09:00:00,3497,Vikas Gupta,Chennai,DL,Grocery,Sofa,86000.0,20,COD,10,5
BharatKart Retail Pvt Ltd,8181,2024-07-30 10:00:00,4885,Sneha Patil,Hyderabad,KA,Grocery,Mobile,84327.0,5,COD,13,4
BharatKart Retail Pvt Ltd,6863,2024-07-30 11:00:00,5940,Priya Singh,Pune,MH,Grocery,Mobile,38141.0,10,COD,14,3
BharatKart Retail Pvt Ltd,4380,2024-07-30 12:00:00,1589,Amit Sharma,Chennai,MH,Home,Shirt,9191.0,10,COD,13,
BharatKart Retail Pvt Ltd,2218,2024-07-30 13:00:00,758,Sneha Patil,Delhi,TN,,Sofa,21749.0,10,COD,10,3
BharatKart Retail Pvt Ltd,5696,2024-07-30 14:00:00,1991,Vikas Gupta,Hyderabad,TS,,Laptop,75862.0,10,,6,2
BharatKart Retail Pvt Ltd,3165,2024-07-30 15:00:00,3247,Priya Singh,Chennai,DL,Home,Rice,108155.0,30,COD,13,5
BharatKart Retail Pvt Ltd,8588,2024-07-30 16:00:00,454,Priya Singh,Hyderabad,TS,Home,Mobile,30009.0,10,,8,3
BharatKart Retail Pvt Ltd,8497,2024-07-30 17:00:00,4937,Priya Singh,Chennai,DL,Grocery,,14989.0,20,,6,3
BharatKart Retail Pvt Ltd,6506,2024-07-30 18:00:00,1724,Amit Sharma,Chennai,MH,Home,Rice,51948.0,20,,8,5
BharatKart Retail Pvt Ltd,4524,2024-07-30 19:00:00,5894,Amit Sharma,Hyderabad,TN,Fashion,Laptop,99815.0,5,COD,3,1
BharatKart Retail Pvt Ltd,3391,2024-07-30 20:00:00,4151,Amit Sharma,Hyderabad,TS,Home,Shirt,4516.0,20,Card,7,4
BharatKart Retail Pvt Ltd,2521,2024-07-30 21:00:00,1339,,,,Electronics,Rice,95618.0,,Card,13,5
BharatKart Retail Pvt Ltd,4330,2024-07-30 22:00:00,2076,Vikas Gupta,Delhi,DL,Grocery,,,5,Card,3,2
BharatKart Retail Pvt Ltd,7375,2024-07-30 23:00:00,5700,Vikas Gupta,Mumbai,KA,Home,Mobile,95625.0,5,,9,1
BharatKart Retail Pvt Ltd,5514,2024-07-31 00:00:00,3944,vikas gupta,Chennai,MH,Fashion,Mobile,91250.0,30,UPI,9,2
BharatKart Retail Pvt Ltd,8807,2024-07-31 01:00:00,1402,Priya Singh,Mumbai,KA,Fashion,Shirt,101220.0,0,COD,14,5
BharatKart Retail Pvt Ltd,3097,2024-07-31 02:00:00,2603,Sneha Patil,Chennai,,,Shirt,19865.0,30,Card,6,1
BharatKart Retail Pvt Ltd,3357,2024-07-31 03:00:00,1385,Rahul Verma,Mumbai,,Electronics,,23166.0,0,,13,3
BharatKart Retail Pvt Ltd,5833,2024-07-31 04:00:00,391,Rahul Verma,Mumbai,MH,Fashion,Laptop,51808.0,30,Card,11,1
BharatKart Retail Pvt Ltd,4408,2024-07-31 05:00:00,2159,Sneha Patil,Mumbai,MH,,Mobile,946.0,,COD,8,2
BharatKart Retail Pvt Ltd,3474,2024-07-31 06:00:00,2970,Rahul Verma,Hyderabad,TN,Fashion,,48889.0,0,Card,14,5
BharatKart Retail Pvt Ltd,3287,2024-07-31 07:00:00,103,Priya Singh,Mumbai,,Electronics,Laptop,5897.0,0,,11,1
BharatKart Retail Pvt Ltd,7134,2024-07-31 08:00:00,5267,Vikas Gupta,Hyderabad,TS,Electronics,Sofa,106856.0,0,UPI,1,2
BharatKart Retail Pvt Ltd,2419,2024-07-31 09:00:00,4062,Vikas Gupta,Bangalore,KA,Grocery,Sofa,83821.0,10,UPI,3,2
BharatKart Retail Pvt Ltd,7248,2024-07-31 10:00:00,4702,Priya Singh,Mumbai,DL,,Laptop,36411.0,,COD,2,
BharatKart Retail Pvt Ltd,7572,2024-07-31 11:00:00,5016,Sneha Patil,Hyderabad,DL,Fashion,Laptop,20508.0,20,COD,11,5
BharatKart Retail Pvt Ltd,3840,2024-07-31 12:00:00,212,Priya Singh,Bangalore,,Grocery,Mobile,38722.0,0,COD,9,
BharatKart Retail Pvt Ltd,7944,2024-07-31 13:00:00,983,Amit Sharma,Chennai,KA,,Mobile,29552.0,10,,3,5
BharatKart Retail Pvt Ltd,6123,2024-07-31 14:00:00,837,Vikas Gupta,Pune,,Grocery,Shirt,4171.0,10,COD,3,3
BharatKart Retail Pvt Ltd,3797,2024-07-31 15:00:00,1212,Vikas Gupta,Hyderabad,MH,Grocery,Mobile,53426.0,30,,7,5
BharatKart Retail Pvt Ltd,7745,2024-07-31 16:00:00,2271,Amit Sharma,Mumbai,TN,Home,Rice,117571.0,30,Card,3,1
BharatKart Retail Pvt Ltd,2640,2024-07-31 17:00:00,5329,sneha patil,,MH,Electronics,Mobile,9244.0,30,COD,7,5
BharatKart Retail Pvt Ltd,5020,2024-07-31 18:00:00,3722,Vikas Gupta,Pune,MH,Electronics,Laptop,78647.0,20,COD,2,
BharatKart Retail Pvt Ltd,1353,2024-07-31 19:00:00,1628,,Mumbai,,Fashion,Rice,73608.0,30,,4,5
BharatKart Retail Pvt Ltd,4023,2024-07-31 20:00:00,486,Sneha Patil,,,Grocery,Mobile,107825.0,10,UPI,1,5
BharatKart Retail Pvt Ltd,7315,2024-07-31 21:00:00,509,,Chennai,DL,,,22424.0,5,UPI,12,3
BharatKart Retail Pvt Ltd,2317,2024-07-31 22:00:00,3144,Sneha Patil,Mumbai,TN,Home,,61123.0,5,COD,1,4
BharatKart Retail Pvt Ltd,5043,2024-07-31 23:00:00,5528,Vikas Gupta,,TS,,Sofa,47708.0,,COD,2,3
BharatKart Retail Pvt Ltd,8646,2024-08-01 00:00:00,1970,Rahul Verma,Delhi,TN,Fashion,Shirt,12629.0,0,Card,5,1
BharatKart Retail Pvt Ltd,8991,2024-08-01 01:00:00,3796,Amit Sharma,Hyderabad,TS,Electronics,Sofa,96782.0,10,Card,4,5
BharatKart Retail Pvt Ltd,7784,2024-08-01 02:00:00,1788,Rahul Verma,Hyderabad,,Home,,85878.0,30,UPI,5,
BharatKart Retail Pvt Ltd,8335,2024-08-01 03:00:00,2504,Priya Singh,Chennai,,Home,Laptop,,30,,13,
BharatKart Retail Pvt Ltd,2995,2024-08-01 04:00:00,5400,Priya Singh,Bangalore,TS,,Rice,41927.0,,Card,11,4
BharatKart Retail Pvt Ltd,7518,2024-08-01 05:00:00,3011,Sneha Patil,Pune,TN,Electronics,Sofa,87371.0,20,COD,14,1
BharatKart Retail Pvt Ltd,7616,2024-08-01 06:00:00,3376,Priya Singh,Mumbai,KA,Fashion,Rice,82387.0,,,4,3
BharatKart Retail Pvt Ltd,6513,2024-08-01 07:00:00,1270,Rahul Verma,Hyderabad,KA,Grocery,,119249.0,,,6,5
BharatKart Retail Pvt Ltd,8754,2024-08-01 08:00:00,2026,,Hyderabad,KA,Home,Sofa,23010.0,10,Card,4,3
BharatKart Retail Pvt Ltd,5734,2024-08-01 09:00:00,3089,Sneha Patil,Pune,DL,Electronics,Mobile,,30,,5,2
BharatKart Retail Pvt Ltd,8341,2024-08-01 10:00:00,4272,,Chennai,DL,Fashion,Rice,119732.0,0,COD,6,4
BharatKart Retail Pvt Ltd,4483,2024-08-01 11:00:00,1225,Rahul Verma,Hyderabad,MH,,,17721.0,30,UPI,8,2
BharatKart Retail Pvt Ltd,6522,2024-08-01 12:00:00,2792,Amit Sharma,Chennai,TN,Fashion,Shirt,,5,UPI,12,
BharatKart Retail Pvt Ltd,6949,2024-08-01 13:00:00,2041,,Pune,,Home,Shirt,87807.0,,,2,4
BharatKart Retail Pvt Ltd,3676,2024-08-01 14:00:00,4018,Sneha Patil,,MH,Grocery,Shirt,71278.0,10,UPI,9,5
BharatKart Retail Pvt Ltd,5623,2024-08-01 15:00:00,3127,Priya Singh,Hyderabad,,Electronics,Rice,56256.0,10,,1,
BharatKart Retail Pvt Ltd,2823,2024-08-01 16:00:00,5166,Rahul Verma,Mumbai,TN,Fashion,,43437.0,10,,3,2
BharatKart Retail Pvt Ltd,2707,2024-08-01 17:00:00,2001,Rahul Verma,Mumbai,TN,Grocery,Sofa,42594.0,,,13,4
BharatKart Retail Pvt Ltd,7558,2024-08-01 18:00:00,4989,Rahul Verma,Chennai,DL,Grocery,Rice,68418.0,30,,6,3
BharatKart Retail Pvt Ltd,2647,2024-08-01 19:00:00,3650,Rahul Verma,Bangalore,TN,Fashion,Rice,98464.0,10,Card,8,5
BharatKart Retail Pvt Ltd,3164,2024-08-01 20:00:00,1981,Priya Singh,Chennai,MH,Grocery,,40221.0,,Card,14,
BharatKart Retail Pvt Ltd,7938,2024-08-01 21:00:00,384,Amit Sharma,Hyderabad,DL,Fashion,,7622.0,10,,3,1
BharatKart Retail Pvt Ltd,5797,2024-08-01 22:00:00,4949,Amit Sharma,,TS,Home,Rice,88381.0,20,UPI,3,5
BharatKart Retail Pvt Ltd,5737,2024-08-01 23:00:00,380,Priya Singh,Chennai,,Home,Sofa,78938.0,0,UPI,10,4
BharatKart Retail Pvt Ltd,1290,2024-08-02 00:00:00,1352,,Delhi,TN,Fashion,Rice,36777.0,10,,9,4
BharatKart Retail Pvt Ltd,7645,2024-08-02 01:00:00,3019,Priya Singh,Chennai,TN,Fashion,Shirt,105042.0,20,,3,1
BharatKart Retail Pvt Ltd,6057,2024-08-02 02:00:00,3419,Vikas Gupta,Mumbai,,Grocery,,89033.0,20,COD,13,
BharatKart Retail Pvt Ltd,6703,2024-08-02 03:00:00,2785,priya singh,Bangalore,KA,,Sofa,63962.0,,COD,11,4
BharatKart Retail Pvt Ltd,8423,2024-08-02 04:00:00,2833,Sneha Patil,Delhi,MH,,Shirt,84048.0,0,,11,3
BharatKart Retail Pvt Ltd,1794,2024-08-02 05:00:00,541,,Delhi,MH,Grocery,,95504.0,20,UPI,2,2
BharatKart Retail Pvt Ltd,4939,2024-08-02 06:00:00,3611,Sneha Patil,Pune,MH,Grocery,Rice,,5,Card,13,2
BharatKart Retail Pvt Ltd,6240,2024-08-02 07:00:00,4077,Sneha Patil,Chennai,KA,Grocery,,106189.0,,,7,5
BharatKart Retail Pvt Ltd,3816,2024-08-02 08:00:00,4709,Rahul Verma,Pune,MH,Home,Laptop,117171.0,0,COD,1,
BharatKart Retail Pvt Ltd,5544,2024-08-02 09:00:00,2553,,Pune,KA,Fashion,Rice,87006.0,30,UPI,13,1
BharatKart Retail Pvt Ltd,3216,2024-08-02 10:00:00,446,Amit Sharma,Delhi,KA,Fashion,Laptop,85576.0,30,Card,6,1
BharatKart Retail Pvt Ltd,3917,2024-08-02 11:00:00,804,Priya Singh,Delhi,,Grocery,Mobile,60250.0,0,UPI,7,4
BharatKart Retail Pvt Ltd,4300,2024-08-02 12:00:00,1018,rahul verma,Pune,TN,Fashion,Shirt,4611.0,10,COD,3,3
BharatKart Retail Pvt Ltd,1603,2024-08-02 13:00:00,3568,Amit Sharma,Mumbai,MH,Fashion,,110308.0,10,Card,7,4
BharatKart Retail Pvt Ltd,2761,2024-08-02 14:00:00,2822,,Chennai,,,Mobile,4283.0,,Card,11,1
BharatKart Retail Pvt Ltd,8400,2024-08-02 15:00:00,4128,Priya Singh,Delhi,TS,,Rice,60212.0,20,UPI,1,5
BharatKart Retail Pvt Ltd,7609,2024-08-02 16:00:00,1233,Vikas Gupta,,TS,Grocery,Sofa,10975.0,5,COD,10,5
BharatKart Retail Pvt Ltd,8343,2024-08-02 17:00:00,2098,Rahul Verma,Hyderabad,MH,,Shirt,95432.0,,COD,11,2
BharatKart Retail Pvt Ltd,2306,2024-08-02 18:00:00,4281,Priya Singh,,KA,,Rice,111244.0,,UPI,2,5
BharatKart Retail Pvt Ltd,6518,2024-08-02 19:00:00,3391,Priya Singh,Mumbai,MH,,Rice,23486.0,30,COD,13,5
BharatKart Retail Pvt Ltd,3316,2024-08-02 20:00:00,2766,Vikas Gupta,Pune,TN,Grocery,Laptop,99755.0,10,UPI,12,3
BharatKart Retail Pvt Ltd,6285,2024-08-02 21:00:00,1371,Sneha Patil,Bangalore,DL,Home,Sofa,115596.0,10,UPI,8,5
BharatKart Retail Pvt Ltd,3403,2024-08-02 22:00:00,1657,Sneha Patil,Mumbai,KA,Electronics,Sofa,50434.0,5,,9,5
BharatKart Retail Pvt Ltd,6898,2024-08-02 23:00:00,4826,Vikas Gupta,Hyderabad,TS,Home,Mobile,71892.0,10,,2,
BharatKart Retail Pvt Ltd,8002,2024-08-03 00:00:00,5848,Sneha Patil,Delhi,TS,Fashion,Rice,42980.0,20,COD,3,2
BharatKart Retail Pvt Ltd,4923,2024-08-03 01:00:00,107,Amit Sharma,Mumbai,KA,Electronics,,39568.0,30,COD,12,
BharatKart Retail Pvt Ltd,6912,2024-08-03 02:00:00,2439,Amit Sharma,Mumbai,MH,Electronics,Rice,7757.0,0,,9,2
BharatKart Retail Pvt Ltd,8946,2024-08-03 03:00:00,5755,Sneha Patil,Delhi,TS,,Sofa,59688.0,20,Card,14,2
BharatKart Retail Pvt Ltd,1181,2024-08-03 04:00:00,5190,Rahul Verma,Chennai,KA,Fashion,Laptop,82073.0,,,9,4
BharatKart Retail Pvt Ltd,5603,2024-08-03 05:00:00,1427,Sneha Patil,,TS,Fashion,,21000.0,0,UPI,12,1
BharatKart Retail Pvt Ltd,8929,2024-08-03 06:00:00,1987,Rahul Verma,Pune,KA,Fashion,,29406.0,30,UPI,5,5
BharatKart Retail Pvt Ltd,5075,2024-08-03 07:00:00,254,Sneha Patil,Bangalore,KA,Fashion,,95479.0,0,Card,10,1
BharatKart Retail Pvt Ltd,8281,2024-08-03 08:00:00,2501,Amit Sharma,Chennai,TS,Grocery,Mobile,3180.0,30,Card,3,1
BharatKart Retail Pvt Ltd,1746,2024-08-03 09:00:00,465,Priya Singh,Delhi,KA,Fashion,Sofa,83991.0,30,,2,
BharatKart Retail Pvt Ltd,8799,2024-08-03 10:00:00,4149,Vikas Gupta,Delhi,TN,Home,Shirt,65792.0,30,UPI,6,
BharatKart Retail Pvt Ltd,6735,2024-08-03 11:00:00,5633,Rahul Verma,Mumbai,TS,Grocery,,83648.0,30,,13,5
BharatKart Retail Pvt Ltd,2563,2024-08-03 12:00:00,553,,Bangalore,TS,,Laptop,113174.0,5,UPI,3,1
BharatKart Retail Pvt Ltd,2157,2024-08-03 13:00:00,4713,Sneha Patil,Chennai,,Home,Laptop,112644.0,5,COD,10,3
BharatKart Retail Pvt Ltd,7594,2024-08-03 14:00:00,278,Rahul Verma,Mumbai,TN,Fashion,,51267.0,20,COD,12,5
BharatKart Retail Pvt Ltd,3007,2024-08-03 15:00:00,5848,Priya Singh,Chennai,KA,,Shirt,7638.0,5,UPI,9,5
BharatKart Retail Pvt Ltd,2301,2024-08-03 16:00:00,2845,Vikas Gupta,,MH,Electronics,Laptop,108242.0,,UPI,9,5
BharatKart Retail Pvt Ltd,4194,2024-08-03 17:00:00,3022,Amit Sharma,Bangalore,TN,Electronics,Mobile,,30,COD,5,
BharatKart Retail Pvt Ltd,8418,2024-08-03 18:00:00,1360,Priya Singh,Delhi,,Home,Shirt,12609.0,,Card,10,
BharatKart Retail Pvt Ltd,3234,2024-08-03 19:00:00,4402,Priya Singh,Mumbai,MH,,Laptop,84995.0,0,Card,8,3
BharatKart Retail Pvt Ltd,2319,2024-08-03 20:00:00,5624,Amit Sharma,,TS,,Laptop,51119.0,20,COD,7,3
BharatKart Retail Pvt Ltd,4459,2024-08-03 21:00:00,3292,Rahul Verma,Bangalore,KA,Home,Mobile,42621.0,,,11,1
BharatKart Retail Pvt Ltd,3693,2024-08-03 22:00:00,1857,,Chennai,,Fashion,Rice,38103.0,0,COD,6,2
BharatKart Retail Pvt Ltd,4318,2024-08-03 23:00:00,2394,sneha patil,Hyderabad,,,Shirt,69824.0,20,Card,2,3
BharatKart Retail Pvt Ltd,2587,2024-08-04 00:00:00,1248,Sneha Patil,Bangalore,MH,Home,,23065.0,30,,2,
BharatKart Retail Pvt Ltd,6316,2024-08-04 01:00:00,2590,Rahul Verma,Mumbai,DL,Fashion,Laptop,42206.0,0,UPI,7,5
BharatKart Retail Pvt Ltd,6546,2024-08-04 02:00:00,5474,Rahul Verma,Chennai,TN,Grocery,Laptop,94059.0,20,COD,7,4
BharatKart Retail Pvt Ltd,4630,2024-08-04 03:00:00,1590,Priya Singh,Hyderabad,TN,Electronics,Rice,106811.0,,UPI,2,2
BharatKart Retail Pvt Ltd,6112,2024-08-04 04:00:00,1774,Rahul Verma,Delhi,TS,,Sofa,28797.0,30,,10,3
BharatKart Retail Pvt Ltd,2603,2024-08-04 05:00:00,5228,Vikas Gupta,Pune,TN,Electronics,,23671.0,30,,2,3
BharatKart Retail Pvt Ltd,6414,2024-08-04 06:00:00,2483,Amit Sharma,Mumbai,TN,Fashion,Laptop,50349.0,0,Card,2,
BharatKart Retail Pvt Ltd,5103,2024-08-04 07:00:00,2275,Rahul Verma,,TS,Home,Shirt,106891.0,20,UPI,8,5
BharatKart Retail Pvt Ltd,7585,2024-08-04 08:00:00,2644,Priya Singh,Delhi,DL,Fashion,Laptop,95745.0,10,Card,2,2
BharatKart Retail Pvt Ltd,4689,2024-08-04 09:00:00,4885,,Pune,,Home,Mobile,68556.0,0,Card,1,3
BharatKart Retail Pvt Ltd,8457,2024-08-04 10:00:00,3491,Vikas Gupta,,TN,Fashion,Laptop,56136.0,,Card,9,5
BharatKart Retail Pvt Ltd,5368,2024-08-04 11:00:00,2483,Amit Sharma,Delhi,KA,Home,Shirt,70042.0,,,5,
BharatKart Retail Pvt Ltd,5707,2024-08-04 12:00:00,3738,Vikas Gupta,Pune,MH,Grocery,,72712.0,20,,5,3
BharatKart Retail Pvt Ltd,5670,2024-08-04 13:00:00,2831,,Bangalore,MH,Fashion,,17935.0,30,,9,2
BharatKart Retail Pvt Ltd,4492,2024-08-04 14:00:00,5515,Priya Singh,Mumbai,MH,,Rice,65535.0,,,8,4
BharatKart Retail Pvt Ltd,6536,2024-08-04 15:00:00,2112,Vikas Gupta,Chennai,TN,Home,,24548.0,10,UPI,8,
BharatKart Retail Pvt Ltd,7521,2024-08-04 16:00:00,4881,Vikas Gupta,Bangalore,,Grocery,Mobile,38179.0,0,UPI,11,3
BharatKart Retail Pvt Ltd,3204,2024-08-04 17:00:00,5831,Amit Sharma,Pune,,Home,Shirt,70351.0,,Card,14,3
BharatKart Retail Pvt Ltd,5175,2024-08-04 18:00:00,171,Vikas Gupta,Chennai,TN,Fashion,Sofa,40289.0,20,,5,
BharatKart Retail Pvt Ltd,5865,2024-08-04 19:00:00,2529,Amit Sharma,unknown,MH,,,71917.0,20,,12,3
BharatKart Retail Pvt Ltd,4415,2024-08-04 20:00:00,3736,,Mumbai,MH,Home,Sofa,119230.0,20,UPI,13,3
BharatKart Retail Pvt Ltd,6832,2024-08-04 21:00:00,1599,Priya Singh,Bangalore,DL,Electronics,Mobile,64969.0,20,Card,1,5
BharatKart Retail Pvt Ltd,6166,2024-08-04 22:00:00,346,Amit Sharma,,DL,Grocery,Laptop,82291.0,20,COD,6,2
BharatKart Retail Pvt Ltd,1902,2024-08-04 23:00:00,3412,Priya Singh,Hyderabad,TS,Grocery,Rice,44933.0,0,Card,5,
BharatKart Retail Pvt Ltd,6863,2024-08-05 00:00:00,1161,none,Delhi,DL,Grocery,Laptop,103899.0,10,,3,5
BharatKart Retail Pvt Ltd,1000,2024-08-05 01:00:00,1981,Priya Singh,Delhi,TS,Fashion,Rice,28794.0,20,UPI,13,
